Module,Module Number,Relationship,First Object Name,First Image Number,First Object Number,Second Object Name,Second Image Number,Second Object Number
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,56,FilterObjects,305,82
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,56,FilterObjects,305,90
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,56,FilterObjects,305,110
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,56,FilterObjects,305,128
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,57,FilterObjects,305,72
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,58,FilterObjects,305,40
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,58,FilterObjects,305,56
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,58,FilterObjects,305,75
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,58,FilterObjects,305,90
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,59,FilterObjects,305,52
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,59,FilterObjects,305,60
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,59,FilterObjects,305,83
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,60,FilterObjects,305,52
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,60,FilterObjects,305,59
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,60,FilterObjects,305,83
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,61,FilterObjects,305,41
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,61,FilterObjects,305,53
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,61,FilterObjects,305,74
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,61,FilterObjects,305,81
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,62,FilterObjects,305,84
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,63,FilterObjects,305,41
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,63,FilterObjects,305,51
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,63,FilterObjects,305,76
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,63,FilterObjects,305,122
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,64,FilterObjects,305,37
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,64,FilterObjects,305,47
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,64,FilterObjects,305,81
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,64,FilterObjects,305,100
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,64,FilterObjects,305,101
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,64,FilterObjects,305,124
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,64,FilterObjects,305,142
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,64,FilterObjects,305,144
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,65,FilterObjects,305,44
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,65,FilterObjects,305,47
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,65,FilterObjects,305,91
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,65,FilterObjects,305,92
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,66,FilterObjects,305,34
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,67,FilterObjects,305,25
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,67,FilterObjects,305,45
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,67,FilterObjects,305,79
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,68,FilterObjects,305,27
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,68,FilterObjects,305,33
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,68,FilterObjects,305,51
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,68,FilterObjects,305,76
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,69,FilterObjects,305,42
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,70,FilterObjects,305,18
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,70,FilterObjects,305,48
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,70,FilterObjects,305,86
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,70,FilterObjects,305,99
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,71,FilterObjects,305,46
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,71,FilterObjects,305,82
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,71,FilterObjects,305,85
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,71,FilterObjects,305,110
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,72,FilterObjects,305,57
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,72,FilterObjects,305,83
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,73,FilterObjects,305,11
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,73,FilterObjects,305,25
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,73,FilterObjects,305,26
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,73,FilterObjects,305,146
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,73,FilterObjects,305,153
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,74,FilterObjects,305,41
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,74,FilterObjects,305,61
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,74,FilterObjects,305,111
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,75,FilterObjects,305,40
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,75,FilterObjects,305,58
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,75,FilterObjects,305,95
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,75,FilterObjects,305,132
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,75,FilterObjects,305,140
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,76,FilterObjects,305,51
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,76,FilterObjects,305,63
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,76,FilterObjects,305,68
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,77,FilterObjects,305,42
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,77,FilterObjects,305,94
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,78,FilterObjects,305,26
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,78,FilterObjects,305,85
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,79,FilterObjects,305,67
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,79,FilterObjects,305,80
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,79,FilterObjects,305,106
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,79,FilterObjects,305,119
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,79,FilterObjects,305,120
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,79,FilterObjects,305,148
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,79,FilterObjects,305,163
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,80,FilterObjects,305,51
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,80,FilterObjects,305,79
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,80,FilterObjects,305,106
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,80,FilterObjects,305,119
MeasureObjectNeighbors,18,Neighbors,FilterObjects,305,81,FilterObjects,305,37
