stepNum,ObjectNumber,AreaShape_Area,AreaShape_Center_X,AreaShape_Center_Y,length,AreaShape_MinorAxisLength,AreaShape_Orientation,Children_transconjugants_Count,Intensity_MeanIntensity_gfp_channel_14bit,Intensity_MeanIntensity_rfp_channel_14bit,Location_Center_X,Location_Center_Y,Location_Center_Z,Neighbors_AngleBetweenNeighbors_6,Number_Object_Number,label,TrackObjects_Lifetime_50,TrackObjects_ParentImageNumber_50,TrackObjects_ParentObjectNumber_50,divideFlag,daughters_index,unexpected_end,division_time,unexpected_beginning,parent_id,bacteria_movement,endpoint1_X,endpoint1_Y,endpoint2_X,endpoint2_Y,bacteria_slope,id,direction_of_motion,TrajectoryX,TrajectoryY,parent_index,daughter_mother_LengthChangeRatio,slope_bac_bac,prev_bacteria_slope,daughter_length_to_mother,max_daughter_len_to_mother,avg_daughters_TrajectoryX,avg_daughters_TrajectoryY,other_daughter_index,LifeHistory,prev_time_step_MajorAxisLength,LengthChangeRatio,prev_time_step_center_x,prev_time_step_center_y,prev_time_step_endpoint1_X,prev_time_step_endpoint1_Y,prev_time_step_endpoint2_X,prev_time_step_endpoint2_Y,bac_source_neighbors_TrajectoryX,bac_source_neighbors_TrajectoryY,MotionAlignmentAngle,age,AverageLengthChangeRatio,prev_time_step_index,difference_neighbors,common_neighbors,cellAge,growthRate,startVol,targetVol,pos,time,radius,dir,ends,strainRate,strainRate_rolling,cellType
296,474,63,34.576,59.9542857142857,1.83453608421592,0.916414468545044,-0.812616852830887,0,0.0409939680839814,0.0009077906992936,34.576,59.9542857142857,0,155.402856277058,474,11949,26,0,0,False,,False,0,True,0,,35.206714167433,59.2882674712384,33.945285832567,60.620303957333,-1.05597476232054,24656,,,,,,,,,,,,,5,,,,,,,,,0.0523890932288591,-0.0405716550876019,0,1,0.989735577206963,-1,0,0,1,-0.002,1.83453608421592,1.72180181318968,"[34.576, 59.9542857142857]",1480,0.458207234272522,"[0.6876007213590523, -0.726089008308562]","[[35.20671416743304, 59.2882674712384], [33.94528583256696, 60.62030395733301]]",0,0,0
296,475,317,51.8622586750789,63.3041261829653,7.95933448432203,1.09665932858091,-1.84430229494555,0,0.0372154551972444,0.0007994379671966,51.8622586750789,63.3041261829653,0,95.7030557800083,475,10273,26,295,391,True,,False,307,False,0,0.109075599691718,52.9372015815836,67.1358684898127,50.7873157685741,59.4723838761179,3.56460076498991,21601,-1.79462807092114,-0.226356709536525,-0.99433535549624,,,0.872432351242974,3.36662649791206,,,,,,36,5.70528722920776,1.39508041656078,52.0886153846154,64.2984615384615,52.9008705520786,67.0330213083092,51.2763602171522,61.5639017686138,0.0305797318215344,-0.0986092445297979,0.0384231948635409,26,1.03412870596709,179784,4,5,26,0.002,5.40285281660942,12.7005816955833,"[51.862258675078856, 63.304126182965284]",1480,0.548329664290453,"[-0.27010874052903927, -0.962829823120273]","[[52.93720158158364, 67.13586848981272], [50.78731576857407, 59.472383876117846]]",0.395080416560776,0.0230669299111743,0
296,476,127,76.9232125984252,60.9176692913386,3.5821454757301,0.951305449265847,-1.00863994748489,0,0.0295140728002458,0.0008895889613924,76.9232125984252,60.9176692913386,0,6.40320160492249,476,11305,11,295,373,False,,False,0,False,0,0.448292125826523,77.8778757977076,59.4022288509849,75.9685493991428,62.4331097316922,-1.58740846142677,23362,2.28472261914533,-0.379187401574811,0.43766929133858,,,0.0794843083635764,-1.58253620880798,,,,,,12,1.55840705032859,2.29859424402297,77.3024,60.48,77.7186390107558,59.8212866939605,76.8861609892442,61.1387133060395,0.0880178736246577,0.508527828278901,0.183201718479821,11,1.16794941250226,179766,0,2,11,0.002,2.0596043689262,3.82608140347054,"[76.92321259842518, 60.917669291338576]",1480,0.475652724632923,"[0.533011964896728, -0.846107703118775]","[[77.87787579770759, 59.40222885098493], [75.96854939914277, 62.43310973169222]]",1.29859424402297,0.177934582083718,0
296,477,178,80.5671910112359,61.4071011235955,3.91059323025455,1.20084635775705,-1.52922483187463,0,0.0284894514368491,0.000817129194862,80.5671910112359,61.4071011235955,0,117.196131890697,477,10816,20,295,374,True,,False,304,False,22372,0.251548744594917,80.6484522040335,59.4534938263956,80.4859298184384,63.3607084207954,-24.0410856639353,22785,-0.386182710614914,0.356367481824194,-0.144898876404504,,,3.20668866761834,69.4600008230232,,,,,,23,3.69582557104881,1.05811087538549,80.2108235294118,61.552,80.2374247572783,63.3997213095,80.1842223015453,59.7042786905,0.17451636438679,0.107358775710021,0.221662445740992,16,1.05753521253043,179767,1,5,16,0.006,3.06346166386119,7.63616578562718,"[80.56719101123595, 61.407101123595496]",1480,0.600423178878523,"[0.04155952205352994, -0.9991360298411234]","[[80.64845220403352, 59.453493826395565], [80.48592981843838, 63.360708420795426]]",0.0581108753854937,0.0374981383405105,0
296,478,114,16.6042105263158,61.0130526315789,3.09433850674429,0.986096093110843,-2.08936745311629,0,0.0105078443803154,0.0008748505885402,16.6042105263158,61.0130526315789,0,57.4592008859491,478,11950,1,0,0,False,,False,0,True,0,,17.3710489180358,62.3568128704476,15.8373721345958,59.6692923927103,1.75233824150963,24657,,,,,,,,,,,,,3,,,,,,,,,0.196972572275758,-0.00789028910303813,0,1,0.995692475584325,-1,0,0,1,-0.001,3.09433850674429,3.06441027694164,"[16.604210526315786, 61.01305263157894]",1480,0.493048046555422,"[-0.49563962704702363, -0.8685282724820691]","[[17.37104891803578, 62.35681287044762], [15.837372134595793, 59.669292392710254]]",0,0,0
296,479,238,50.719462184874,62.7507226890756,6.40897721577433,1.00858760355658,-1.84258530332261,0,0.0199190505874194,0.0007221748848923,50.719462184874,62.7507226890756,0,43.6709246953255,479,10431,25,295,382,True,,False,301,False,21802,0.104113541628204,51.579723726726,65.8375814998554,49.8592006430219,59.6638638782958,3.58827944828761,23045,-1.71238216551254,-0.0845161935044274,-0.592931364978426,,,1.59580782115142,3.23684277447479,,,,,,18,5.01558936279793,1.27781139008539,50.8039783783784,63.3436540540541,51.5442224304042,65.7397076652016,50.0637343263526,60.9476004429065,0.0567303672428139,-0.151365684382634,0.00759272879390098,14,1.08078664504506,179775,2,4,14,0.014,2.59367736760979,8.54822949790783,"[50.71946218487395, 62.75072268907562]",1480,0.504293801778292,"[-0.2684551724523754, -0.9632921780973649]","[[51.579723726725966, 65.83758149985543], [49.85920064302193, 59.663863878295814]]",0.277811390085393,0.0794544685176487,0
296,480,104,26.9695384615385,61.5946153846154,4.24812868870029,0.697194338772682,-1.21359552183627,0,0.0246439077533208,0.0007852527420394,26.9695384615385,61.5946153846154,0,141.554359363595,480,11951,1,0,0,False,,True,0,True,0,,27.7122241416505,59.6046235958142,26.2268527814264,63.5846071734166,-2.67945355900893,24658,,,,,,,,,,,,,1,,,,,,,,,0.0741873417721557,-0.803665822784815,0,1,,-1,0,0,1,,4.24812868870029,4.24812868870029,"[26.96953846153846, 61.59461538461538]",1480,0.348597169386341,"[0.34965309882797635, -0.9368792400731235]","[[27.712224141650502, 59.604623595814196], [26.226852781426416, 63.584607173416565]]",0,0,0
296,481,109,24.5077431192661,61.3651376146789,3.28371153179938,0.949341561613009,-1.47970661312704,0,0.0358561821316086,0.0009457793753218,24.5077431192661,61.3651376146789,0,153.204455328216,481,11952,1,0,0,False,,False,0,True,0,,24.6570925570186,59.7300886547205,24.3583936815135,63.0001865746373,-10.9478079366305,24659,,,,,,,,,,,,,5,,,,,,,,,-0.0628295461877381,-0.207241306775333,0,1,1.07803967544552,-1,0,0,1,0.013,3.28371153179938,3.36717659198894,"[24.507743119266056, 61.3651376146789]",1480,0.474670780806505,"[0.09096379892461887, -0.9958541998130055]","[[24.657092557018583, 59.73008865472048], [24.35839368151353, 63.00018657463732]]",0,0,0
296,482,136,20.7635294117647,61.5674117647059,3.21072295533918,1.13596358206035,-2.11106811241728,0,0.0480793831417994,0.0008908576017026,20.7635294117647,61.5674117647059,0,170.392941685547,482,10268,156,295,378,True,,False,326,False,21596,0.454588437523142,21.5892777270093,62.9441198651601,19.9377810965201,60.1907036642517,1.66722483720276,23271,-1.26734735360138,0.135837104072397,-0.433819004524878,,,1.78539811616019,1.79149902686644,,,,,,41,3.09155137716322,1.03854750047379,20.6276923076923,62.0012307692308,21.3811048174545,63.3509685472987,19.8742797979301,60.6514929911628,0.102705804766739,-0.189148763264099,0.0263656811692385,12,1.05372967857229,179771,0,5,12,0.003,2.14042757566645,10.740595948663,"[20.763529411764704, 61.56741176470588]",1480,0.567981791030176,"[-0.5143690855490806, -0.857568914916698]","[[21.589277727009332, 62.94411986516006], [19.937781096520077, 60.1907036642517]]",0.0385475004737927,0.0408579770240712,0
296,483,129,23.342511627907,61.7079069767442,3.36691545616532,1.02207717507726,-1.49406087879501,0,0.0325942175361768,0.0008384181951829,23.342511627907,61.7079069767442,0,155.664926625921,483,11953,156,0,0,False,,False,0,True,0,,23.4715657715907,60.0294031935375,23.2134574842232,63.3864107599509,-13.0061982924024,24660,,,,,,,,,,,,,5,,,,,,,,,0.0689726764350018,-0.36350285096108,0,1,1.0475895130514,-1,0,0,1,-0.013,3.36691545616532,3.13538103832821,"[23.342511627906976, 61.70790697674417]",1480,0.511038587538628,"[0.07666016290810514, -0.9970572799106894]","[[23.4715657715907, 60.029403193537455], [23.21345748422325, 63.386410759950884]]",0,0,0
296,484,174,46.1213793103448,62.4422068965517,4.92944268692622,1.03750035267611,-1.50597064083797,0,0.0255614929704059,0.0007878566246436,46.1213793103448,62.4422068965517,0,162.648120891062,484,10607,23,295,395,False,,False,0,False,22041,0.261225111249379,46.2810446784624,59.9826625747013,45.9617139422273,64.9017512184021,-15.4043694687735,23041,-1.56366462514228,0.00833013001695093,-1.16802261164501,,,2.70341133727572,-56.6762089025087,,,,,,19,3.0428182381948,1.62002535184313,46.1130491803279,63.6102295081967,46.1398888787831,62.0890571516704,46.0862094818727,65.1314018647231,0.11611969473008,-0.0626224482641728,0.836106520781782,14,0.981399684737835,179788,2,4,14,-0.003,4.92548063474837,2.08548825445322,"[46.12137931034482, 62.44220689655172]",1480,0.518750176338053,"[0.0647802919145428, -0.9978995509466204]","[[46.281044678462365, 59.98266257470134], [45.96171394222728, 64.9017512184021]]",0.620025351843127,0.0181415497026209,0
296,485,148,45.0963243243243,62.3831351351351,4.07108308750771,0.996071570469902,-1.43139880264229,0,0.0265086329277806,0.0007670751546283,45.0963243243243,62.3831351351351,0,165.589216872214,485,11954,33,0,0,True,,False,309,True,0,,45.3791557139895,60.3673385726398,44.8134929346592,64.3989316976304,-7.12720241159221,24661,,,,,,,,,,,,,13,,,,,,,,,0.193022041581802,-0.124840507892989,0,1,1.00427429928212,-1,0,0,1,0.001,4.07108308750771,4.25107841875369,"[45.09632432432432, 62.38313513513513]",1480,0.498035785234951,"[0.13894650813343157, -0.9902998878509106]","[[45.379155713989455, 60.36733857263981], [44.81349293465919, 64.39893169763045]]",0,0,0
296,486,308,55.1398441558442,63.2996883116883,6.79756884970845,1.2223886339047,-1.82597204733783,0,0.0242428209287924,0.0008235908439987,55.1398441558442,63.2996883116883,0,101.49109249675,486,7643,72,295,380,True,,False,374,False,16831,0.413901528461347,55.9977498323051,66.5884165487015,54.2819384793832,60.0109600746751,3.83343801917689,17987,-1.68904837695182,-0.051165877600674,-0.430666203361859,,,0.24739138678395,3.90234789067456,,,,,,140,6.75290662154486,1.00661377843151,55.1910100334448,63.7303545150502,56.0291643382209,67.0011241983528,54.3528557286688,60.4595848317476,0.0897079208478147,0.160763260312955,0.0204358568391947,63,1.00334332166465,179773,0,2,63,0,4.9235926464453,4.93353565744479,"[55.13984415584415, 63.2996883116883]",1480,0.611194316952351,"[-0.25241544305881364, -0.9676189560490343]","[[55.997749832305125, 66.58841654870146], [54.28193847938318, 60.01096007467514]]",0.00661377843151243,0.00603031994062955,0
296,487,182,77.271032967033,62.1035604395604,4.52093244784568,1.07996015943182,-0.987234931064433,0,0.0419921579330668,0.0009960284620359,77.271032967033,62.1035604395604,0,165.948307712038,487,10882,23,295,377,True,,False,299,False,0,0.249549435174434,78.5165485669692,60.2171886734943,76.0255173670967,63.9899322056266,-1.51453082254664,22488,2.34404476310793,-0.230505494505493,0.236175824175824,,,2.70134764494181,-1.36948611521234,,,,,,21,4.68462165296151,0.965058180309535,77.5015384615385,61.8673846153846,78.8828397831757,59.975711634478,76.1202371399012,63.7590575962912,0.194789119684746,0.326842790404843,0.381451574999166,19,1.01186508849115,179770,0,4,19,0.001,4.26508340807498,4.52866848045043,"[77.27103296703295, 62.10356043956043]",1480,0.53998007971591,"[0.5509994295666893, -0.8345056192843658]","[[78.5165485669692, 60.217188673494306], [76.0255173670967, 63.98993220562656]]",-0.0349418196904648,0.0130871505553612,0
296,488,44,58.8174545454545,61.5174545454545,3.05817590935901,0.561088589205718,-2.00175280885255,0,0.0379533494653349,0.0006894303528083,58.8174545454545,61.5174545454545,0,8.6583348223364,488,11955,1,0,0,False,,True,0,True,0,,59.456215779812,62.9067327964281,58.1786933110971,60.128176294481,2.17495705162972,24662,,,,,,,,,,,,,1,,,,,,,,,-0.0534709562346514,-0.192670514189974,0,1,,-1,0,0,1,,3.05817590935901,3.05817590935901,"[58.81745454545454, 61.51745454545454]",1480,0.280544294602859,"[-0.4177400210384703, -0.9085666045055687]","[[59.45621577981203, 62.90673279642807], [58.17869331109705, 60.128176294481015]]",0,0,0
296,489,347,62.8279884726225,64.6925187319885,9.27187671141231,1.10923383675699,-1.43414167270845,0,0.0315985764545906,0.0008592544316773,62.8279884726225,64.6925187319885,0,143.809740289442,489,9722,85,295,385,True,,False,304,False,20747,0.223233749273136,63.4595410797059,60.0997999574069,62.1964358655391,69.28523750657,-7.27210801296706,23270,-1.76511965578996,-0.0851470112484876,-0.432642558334109,,,0.598430380326385,-6.74902795023708,,,,,,19,8.84033393568137,1.04881521205768,62.913135483871,65.1251612903226,63.5609963277081,60.7527303474016,62.2652746400338,69.4975922332436,-0.0526730333715525,0.248670505127247,0.0890403882889233,12,1.05247680428259,179778,0,6,12,0,9.29351202272203,15.7751253892776,"[62.82798847262248, 64.69251873198847]",1480,0.554616918378497,"[0.13622972495008806, -0.9906772744138342]","[[63.45954107970589, 60.09979995740694], [62.196435865539065, 69.28523750657]]",0.048815212057675,0.00157480708953904,0
296,490,107,34.1091588785047,61.778691588785,2.67322369346862,1.06159117042575,-1.00225807978318,0,0.0296372992082316,0.0008219906746923,34.1091588785047,61.778691588785,0,51.6296994276828,490,10311,26,295,386,False,,False,0,False,0,0.710791601278145,34.8287917946584,60.652343643069,33.389525962351,62.905039534501,-1.56517013109421,21640,-1.38066115622313,0.15107887850467,-0.784988411214968,,,10.5383112535981,-2.47055056278132,,,,,,35,2.78663641769427,0.959301212204967,33.95808,62.56368,34.4808497504401,61.2721508988452,33.4353102495599,63.8552091011548,0.095368177493171,-0.103412145601112,0.0661989551610588,26,1.00743778855333,179779,1,3,26,0,2.68654892995305,2.66228977708504,"[34.109158878504665, 61.77869158878503]",1480,0.530795585212874,"[0.5384008213842703, -0.8426888841872445]","[[34.828791794658365, 60.65234364306904], [33.389525962350966, 62.90503953450102]]",-0.0406987877950332,0.0101793818165162,0
296,491,243,47.8097777777778,63.0785185185185,5.76603288689458,1.13920951629195,-1.86751246851057,0,0.0406648542946626,0.0007851802870447,47.8097777777778,63.0785185185185,0,6.27608037054585,491,10274,26,295,381,False,,False,0,False,21602,0.251636805952909,48.652718246072,65.8355522832917,46.9668373094836,60.3214847537453,3.27073366207272,22272,-1.718936270159,-0.051672003881599,-0.346250040433446,,,0.609477829878448,3.39965707916349,,,,,,171,5.5501463246026,1.03889745416891,47.8614497816594,63.424768558952,48.6445546691382,66.0870566333969,47.0783448941806,60.762480484507,0.0254154456601412,-0.0769694987955148,0.0472324077069963,21,0.998746323075325,179774,1,4,21,0,4.42942456075663,3.20875741321021,"[47.80977777777778, 63.078518518518514]",1480,0.569604758145976,"[-0.29238142925271576, -0.9563017828217927]","[[48.652718246071984, 65.8355522832917], [46.96683730948358, 60.321484753745324]]",0.03889745416891,0.0136542607743316,0
296,492,151,52.5666754966887,62.1565033112583,3.6031393843701,1.11579810969037,-1.90838576666784,0,0.0369935284572227,0.0009098823385818,52.5666754966887,62.1565033112583,0,176.506103544506,492,8051,23,295,379,False,,False,0,False,20677,0.211557587734567,53.1633798055437,63.8563848728953,51.9699711878338,60.4566217496212,2.84878378857194,24453,-1.55140213583093,0.00440778015330778,-0.227244720237785,,,2.92940305302273,3.39485418947501,,,,,,26,3.44058802205196,1.04724522705895,52.5622677165354,62.3837480314961,53.0483538183513,64.0339394706913,52.0761816147195,60.7335565923008,0.0666596516492703,0.168794270064514,0.0702401973626098,2,1.00467579393475,179772,0,5,2,0,3.44058802205196,3.85054869432297,"[52.56667549668874, 62.15650331125828]",1480,0.557899054845185,"[-0.3312135586224532, -0.9435558163588684]","[[53.163379805543705, 63.85638487289533], [51.96997118783377, 60.45662174962122]]",0.0472452270589456,0.0236226135294728,0
296,493,114,57.9069473684211,62.3583157894737,3.5152574282553,0.876314888457948,-1.80203692514609,0,0.0486045363195763,0.0008416555233691,57.9069473684211,62.3583157894737,0,160.169491557667,493,9867,32,295,397,True,,False,312,False,0,0.240204009103798,58.3097699916242,64.0691613789299,57.504124745218,60.6474702000175,4.24714375734969,21042,-1.68743511713856,-0.137052631578932,-1.16968421052632,,,14.8622916237467,1.87193690896624,,,,,,47,1.68374263469803,2.08776410112448,58.044,63.528,58.4406791712127,64.2705583816112,57.6473208287873,62.7854416183888,-0.0569702213439527,-0.198245573263703,0.0458228594773207,32,1.03229005718778,179790,0,3,32,-0.001,3.24230696766884,3.54520960686267,"[57.90694736842106, 62.35831578947368]",1480,0.438157444228974,"[-0.22918527671130914, -0.9733828172608969]","[[58.309769991624144, 64.06916137892989], [57.50412474521797, 60.647470200017466]]",1.08776410112448,0.0224242532286525,0
296,494,222,77.795027027027,62.9967567567568,5.69221366384951,1.06693313867216,-0.980176331335681,0,0.0341422682636425,0.0008938212644073,77.795027027027,62.9967567567568,0,127.38294950124,494,10432,32,295,383,True,,False,352,False,21803,0.0664130274617698,79.3799558866711,60.6327930073316,76.210098167383,65.3607205061819,-1.49152672376475,23167,2.90114262946849,-0.0645023847376933,0.0158155802861728,,,4.98156699393602,-1.24278944685677,,,,,,68,5.42006956818019,1.05021044328785,77.8595294117647,62.9809411764706,79.5584436344947,60.8695485093469,76.1606151890347,65.0923338435943,0.206386196050409,0.141875008666318,0.787148365339924,13,1.02365478407293,179776,2,5,13,0.004,2.94068740159648,11.578171109778,"[77.79502702702702, 62.99675675675676]",1480,0.533466569336078,"[0.5568760953966795, -0.8305955781099176]","[[79.37995588667108, 60.63279300733164], [76.21009816738295, 65.36072050618188]]",0.0502104432878513,0.0629754772047135,0
296,495,179,67.2206480446927,63.0695865921788,4.92810187483217,0.99449034102602,-1.66446129737473,0,0.0382324600977271,0.0008930363874445,67.2206480446927,63.0695865921788,0,73.7197772992067,495,10265,26,295,388,True,,False,299,False,22784,0.170136580410236,67.4511059852457,65.5228367139187,66.9901901041398,60.6163364704388,10.6451099747486,23647,-2.06520886615433,-0.182907510862819,-0.339302296710116,,,1.14029402530763,13.5323200236249,,,,,,11,4.4857252436598,1.09861875329917,67.4035555555556,63.4088888888889,67.5688460367428,65.645652577174,67.2382650743683,61.1721252006038,-0.114793607915584,0.0958063477788642,0.0825113725355692,9,1.0748949548703,179781,0,5,9,0.015,2.86636684853441,5.88754637340075,"[67.22064804469274, 63.069586592178766]",1480,0.49724517051301,"[-0.09352807486788188, -0.9956166426951228]","[[67.45110598524566, 65.52283671391872], [66.99019010413981, 60.61633647043882]]",0.0986187532991747,0.0703277113066751,0
296,496,130,22.3177846153846,62.5901538461538,3.42465936996221,1.0077003226762,-1.48056782307498,0,0.0240547920577228,0.0008244566905957,22.3177846153846,62.5901538461538,0,105.926931725421,496,11223,156,295,396,True,,False,332,False,0,0.441614754458481,22.4720760093117,60.8847896282146,22.1634932214575,64.2955180640931,-11.0528797137262,23164,-1.36781840754604,0.24012607879925,-1.16672420262665,,,4.55958457117958,-5.83228292750857,,,,,,48,1.84315449194628,1.85804249449863,22.0776585365854,63.7568780487805,22.2333989874053,62.8485556763411,21.9219180857655,64.6652004212198,0.109736315071237,-0.140287672105385,0.0319809297458921,13,1.05005587073784,179789,1,1,13,0.005,2.01487048581361,8.39209500308986,"[22.317784615384614, 62.59015384615383]",1480,0.503850161338102,"[0.09010612575392624, -0.9959321694280276]","[[22.472076009311703, 60.884789628214584], [22.163493221457525, 64.29551806409309]]",0.858042494498625,0.094615727101544,0
296,497,188,61.6940425531915,63.2826382978723,4.97244409461886,1.04125896969039,-1.18748473877875,0,0.0413337688041018,0.0008551545460966,61.6940425531915,63.2826382978723,0,95.1435690021017,497,6128,95,295,387,False,,False,0,False,0,0.303866836878251,62.6238741460231,60.9768383764785,60.7642109603598,65.5884382192661,-2.47980380444149,14250,-1.90434463895997,-0.105212105193601,-0.303647416413376,,,1.33147029941382,-2.32268742242515,,,,,,108,5.18496022369632,0.959012968295066,61.7992546583851,63.5862857142857,62.8244328058632,61.2051173253931,60.7740765109069,65.9674541031783,-0.0815361630466522,0.069805328384561,0.0257250008107289,95,1.02852332383446,179780,0,3,95,0,3.24156498615118,3.64382065875268,"[61.69404255319148, 63.28263829787233]",1480,0.520629484845194,"[0.37399378460097804, -0.9274312098909747]","[[62.62387414602313, 60.976838376478526], [60.76421096035983, 65.58843821926614]]",-0.0409870317049341,0.03281115025965,0
296,498,129,66.3036279069767,62.754976744186,3.38862923622292,1.01917143783393,-1.71679515073316,0,0.0484915160566799,0.0009633292581221,66.3036279069767,62.754976744186,0,169.259238697834,498,10815,20,295,389,False,,False,0,False,22689,0.366571660821027,66.5501179830564,64.4312657012398,66.0571378308971,61.0786877871323,6.80063466941419,23758,-2.12180668661588,-0.198293352865775,-0.322692547152542,,,0.941101949982283,6.10248301586839,,,,,,53,3.39350921039537,0.998561968195785,66.5019212598425,63.0776692913386,66.7763050160624,64.7520915035008,66.2275375036226,61.4032470791764,-0.119410740035657,-0.0747219474069709,0.0799777458079219,8,1.01254383346873,179782,0,3,8,0.003,2.71087422196145,2.90259275549905,"[66.30362790697674, 62.75497674418604]",1480,0.509585718916966,"[-0.14548069965564647, -0.9893610898088239]","[[66.55011798305638, 64.43126570123977], [66.0571378308971, 61.07868778713231]]",-0.00143803180421466,0.0330864528876022,0
296,499,96,42.582,62.877,3.42643556526504,0.798881290985597,-1.27156081958953,0,0.0144725466573921,0.0009969227636853,42.582,62.877,0,60.6655241439826,499,11956,1,0,0,False,,False,0,True,0,,43.0870390804054,61.2399139613351,42.0769609195945,64.5140860386649,-3.2415036819539,24663,,,,,,,,,,,,,2,,,,,,,,,0.287695550351287,-0.818068665566848,0,1,0.848327000361786,-1,0,0,1,-0.033,3.42643556526504,2.90673780501423,"[42.581999999999994, 62.876999999999995]",1480,0.399440645492799,"[0.29478977251182453, -0.9555621329994334]","[[43.08703908040545, 61.239913961335105], [42.07696091959454, 64.51408603866489]]",0,0,0
296,500,54,65.0053333333333,62.568,2.97277746971489,0.521848321939543,-1.3040243656442,0,0.0174551910755259,0.0007934691384434,65.0053333333333,62.568,0,4.56244880363046,500,11957,1,0,0,False,,True,0,True,0,,65.3971735894817,61.1341894529706,64.6134930771849,64.0018105470294,-3.65917111509429,24664,,,,,,,,,,,,,1,,,,,,,,,-0.0738152066173072,0.194677099135545,0,1,,-1,0,0,1,,2.97277746971489,2.97277746971489,"[65.00533333333333, 62.568]",1480,0.260924160969771,"[0.2636189624956896, -0.964626892955352]","[[65.39717358948172, 61.13418945297063], [64.61349307718493, 64.00181054702936]]",0,0,0
296,501,175,79.0337828571429,63.1485257142857,4.22380187224001,1.11195765422077,-1.20327552477873,0,0.0350706386885472,0.0007819594762154,79.0337828571429,63.1485257142857,0,23.6747227406071,501,10816,20,295,393,True,,False,304,False,22786,0.453756285633743,79.792594985759,61.1776554198601,78.2749707285267,65.1193960087114,-2.59730995341355,24333,-1.12354534017396,0.255757540687171,-0.53319580470162,,,2.03731145431135,-2.34506800491463,,,,,,10,3.92421845255018,1.07634218719275,78.7780253164557,63.6817215189873,79.5476667141747,61.8768601019387,78.0083839187367,65.486582936036,0.24993504614082,0.120775513302749,0.0731574467862817,3,1.0601745725871,179786,1,5,3,0.012,3.86113962937875,6.51878434119019,"[79.03378285714285, 63.14852571428571]",1480,0.555978827110383,"[0.3593028989372275, -0.9332209957000027]","[[79.79259498575901, 61.177655419860045], [78.2749707285267, 65.11939600871138]]",0.0763421871927497,0.0308930093084451,0
296,502,52,5.44707692307692,61.8618461538462,1.839440469055,0.92343796329007,-0.343011436033202,0,0.0315110544996479,0.0008897183534617,5.44707692307692,61.8618461538462,0,116.768428285673,502,11958,156,0,0,False,,False,0,True,0,,6.31321988285517,61.5525215944819,4.58093396329867,62.1711707132104,-0.357128757870937,24665,,,,,,,,,,,,,2,,,,,,,,,0.0474526960657755,-0.0165801870116589,0,1,1.49773831177878,-1,0,0,1,0.081,1.839440469055,2.75500046274,"[5.447076923076923, 61.86184615384615]",1480,0.461718981645035,"[0.9417461172018511, -0.3363246210660727]","[[6.313219882855174, 61.55252159448189], [4.580933963298673, 62.171170713210415]]",0,0,0
296,503,136,32.7218823529412,63.0412941176471,3.39549416036272,1.07897660182631,-1.68084727750958,0,0.0449988560422378,0.00081546008176,32.7218823529412,63.0412941176471,0,48.8640159596133,503,10620,80,295,390,False,,False,0,False,22704,0.671370985489733,32.9083441210337,64.7287706826115,32.5354205848486,61.3538175526826,9.04998693419383,22897,-1.48011375420448,0.060798240791641,-0.668612424409012,,,13.0442614626484,-8.46312213568008,,,,,,20,3.50521503155612,0.968697820189168,32.6610841121495,63.7099065420561,32.8667410109453,61.9694070895024,32.4554272133538,65.4504059946097,0.139755766264329,-0.160218654349977,0.0318178356931205,15,1.01488757278421,179783,1,6,15,0.002,3.21555186583999,3.49099377650361,"[32.72188235294118, 63.041294117647055]",1480,0.539488300913156,"[-0.10982894346821656, -0.9939505033836722]","[[32.90834412103375, 64.7287706826115], [32.53542058484861, 61.353817552682614]]",-0.0313021798108314,0.0181890878080794,0
296,504,331,2.39318429003021,65.2515770392749,7.89812453949272,1.29938423694518,-1.53105392445174,0,0.0244715990740637,0.0008806898919837,2.39318429003021,65.2515770392749,0,31.860927084447,504,10322,156,295,394,True,,False,300,False,21651,0.297864827575776,2.55008820015006,61.3056330491347,2.23628037991037,69.1975210294151,-25.1487932144344,22694,-1.6394615293587,-0.0211418638159424,-0.307413729955854,,,1.0160550968934,-45.4288371726001,,,,,,20,7.84574767676819,1.00667582808961,2.41432615384615,65.5589907692308,2.50065730422313,61.6370669958317,2.32799500346917,69.4809145426299,0.0303576897992773,-0.22018388926021,0.00657589455995199,17,1.041342684154,179787,1,3,17,0.008,3.75831701588759,7.99829604945773,"[2.393184290030211, 65.25157703927492]",1480,0.649692118472589,"[0.03973194125650558, -0.9992103746679123]","[[2.550088200150056, 61.30563304913474], [2.236280379910366, 69.1975210294151]]",0.00667582808960528,0.0482972401798852,0
